DATE,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
4/28/2014,388.242,439.751,466.921,476.661,405.665,393.662,417.926,407.79,386.809,362.724,330.091,281.911,239.639,215.84,173.739,257.753,230.822,332.793,367.464,396.435,367.89,454.386,501.355,586.506
12/23/2015,225.392,262.163,284.41,290.737,402.591,521.887,656.273,706.709,730.079,750.382,699.537,683.982,700.596,704.205,674.708,630.821,657.093,698.862,715.064,722.997,639.11,609.067,619.276,589.016
1/23/2016,515.561,581.852,565.927,581.062,527.535,533.072,515.687,494.417,523.165,578.895,591.793,590.046,541.504,580.807,607.198,643.337,591.894,616.731,676.484,669.502,654.318,665.925,647.965,589.838
9/13/2015,434.833,466.678,461.969,354.025,322.214,327.095,292.777,280.689,367.906,392.036,427.685,474.469,469.205,498.589,514.696,442.786,415.255,398.106,434.954,372.225,418.28,555.503,602.81,590.644
10/27/2014,609,590.041,567.808,507.642,449.518,440.342,443.454,419.212,321.679,190.913,140.999,110.441,56.774,29.463,29.937,33.701,47.202,47.602,103.264,283.121,414.908,533.606,558.237,591.372
2/24/2014,616.987,634.607,629.722,609.546,616.576,689.967,749.112,789.14,771.393,783.827,763.079,782.605,803.545,807.166,873.797,886.91,871.499,893.349,853.376,815.043,733.55,649.131,702.108,592.056
4/3/2015,883.364,830.562,763.502,677.862,583.846,496.702,380.871,276.348,196.512,107.65,112.523,149.869,141.069,131.091,164.291,163.767,118.18,117.738,97.484,135.445,176.112,192.052,214.133,592.597
10/26/2013,410.39,464.908,473.951,500.97,497.265,522.859,547.806,507.967,504.867,473.877,537.196,593.819,622.572,644.679,603.059,624.673,598.951,462.811,452.418,448.655,597.768,625.91,605.152,594.135
11/26/2015,859.977,756.461,762.482,698.505,653.626,633.415,631.04,608.348,510.368,418.34,337.17,217.761,175.895,159.152,247.047,306.501,342.636,468.528,553.766,622.598,620.306,649.483,646.532,595.872
4/5/2014,694.544,666.032,630.529,726.385,792.189,824.426,835.202,785.743,746.445,784.601,814.79,792.025,824.455,835.55,813.277,808.791,764.557,696.185,620.128,513.368,473.388,534.598,588.2,596.797
1/13/2014,567.266,486.466,455.127,445.954,513.767,568.116,609.586,654.523,607.456,468.504,422.443,386.326,363.316,384.77,404.159,446.514,455.65,439.685,457.014,532,621.808,612.559,618.726,597.461
12/4/2013,172.783,161.374,205.135,232.228,225.261,207.518,185.749,212.46,204.079,180.765,129.162,115.043,78.206,58.572,87.25,171.245,267.999,389.605,552.823,618.335,651.053,654.721,639.059,599.64
1/29/2016,300.163,368.297,316.311,380.294,497.73,527.4,637.297,655.645,689.959,693.405,735.463,768.319,868.512,929.11,921.847,937.855,923.803,938.547,955.141,957.388,874.076,784.926,682.03,599.801
4/17/2014,436.423,480.429,534.137,581.558,578.697,658.255,686.87,662.762,621.907,585.552,487.986,417.604,379.045,432.15,434.849,417.823,440.258,486.766,537.304,576.335,677.218,709.269,663.673,602.355
3/22/2016,329.756,297.821,291.471,311.135,352.32,381.489,400.032,397.308,272.714,178.518,229.018,282.662,273.859,287.832,301.1,327.796,359.32,423.339,419.095,404.711,399.415,483.891,512.527,602.486
1/3/2015,12.738,17.677,69.836,173.136,369.679,618.702,731.544,767.176,672.999,622.758,544.065,496.189,463.313,404.358,341.506,286.627,268.711,261.733,333.471,437.513,565.618,644.5,670.181,603.227
1/4/2016,370.013,387.253,510.211,628.67,632.401,618.545,598.853,456.194,455.017,519.392,605.544,722.433,779.601,835.913,868.208,896.593,883.057,875.161,814.14,782.558,708.669,666.086,602.118,604.602
3/13/2014,791.782,777.532,786.197,803.898,845.248,852.49,846.749,866.667,885.843,930.133,932.639,939.717,948.055,962.299,961.796,970.987,955.448,950.043,937.617,869.838,819.617,757.397,680.693,607.409
4/30/2016,32.763,14.702,4.928,2.125,0.442,-1.764,2.525,12.322,21.393,18.305,20.606,21.873,34.154,53.791,51.621,65.046,89.631,133.537,181.353,226.245,258.362,314.424,444.859,609.447
4/4/2015,564.942,742.641,895.827,876.351,906.932,907.907,944.919,947.349,960.702,991.882,972.232,938.615,899.375,918.679,908.846,920.415,915.789,861.788,775.664,594.552,484.785,513.385,573.908,610.716
10/30/2016,694.142,713.036,670.871,655.788,612.185,541.569,394.674,304.642,243.443,228.842,213.151,236.058,281.871,376.801,535.559,429.465,487.743,479.756,514.968,521.525,660.198,713.966,688.277,612.149
7/9/2015,37.159,57.794,73.372,93.983,83.663,103.711,113.475,86.774,48.154,53.668,149.256,266.008,342.538,389.236,375.503,495.855,591.969,547.179,558.884,434.864,506.481,617.184,670.725,612.554
1/26/2014,851.816,794.199,773.804,715.32,693.456,781.302,763.483,642.125,484.771,364.111,204.999,161.169,164.164,217.321,343.027,406.881,579.313,667.01,658.719,722.143,785.107,640.259,578.111,613.345
6/7/2015,140.555,134.953,157.871,194.618,245.623,276.089,283.964,339.991,268.63,273.767,295.302,289.857,325.112,399.883,415.404,448.126,442.072,503.642,510.916,575.26,621.722,632.352,622.329,613.473
4/27/2015,189.65,166.414,162.132,157.015,186.454,177.722,182.465,148.214,160.272,184.644,223.556,282.335,375.536,329.955,411.227,496.686,598.371,647.022,649.261,661.926,680.296,648.215,589.091,613.568
9/28/2016,14.656,4.051,18.318,41.513,79.984,119.588,197.202,296.595,329.171,400.332,566.268,655.253,630.06,608.919,596.497,511.94,484.26,522.491,552.547,587.739,623.482,563.794,529.447,615.706
3/6/2015,666.241,638.121,550.14,532.044,487.855,422.962,300.946,201.81,63.492,0.612,-7.443,-6.969,-5.427,-0.481,11.729,10.687,29.186,55.081,106.664,198.464,310.092,396.873,533.12,617.662
11/25/2013,399.293,443.673,495.04,522.052,521.855,528.008,530.652,377.347,207.342,88.855,47.379,45.47,74.928,122.353,190.627,298.875,446.185,492.63,507.105,509.433,540.98,596.458,608.795,618.152
2/12/2016,398.956,284.56,227.086,153.71,147.158,154.423,190.503,235.936,186.908,115.895,107.346,132.358,141.49,160.196,136.139,106.101,103.922,118.265,231.716,368.528,472.962,552.765,623.35,620.494
10/9/2016,728.701,626.555,616.716,605.545,646.695,645.703,649.919,667.917,704.2,716.965,752.817,771.455,790.177,853.108,839.975,783.622,787.667,788.834,776.562,778.659,771.587,734.706,695.684,621.673
5/15/2014,520.936,498.211,521.503,520.761,489.398,533.74,596.852,627.915,528.456,518.221,604.615,596.617,541.153,499.075,522.594,584.267,627.6,624.396,702.307,768.27,680.813,581.486,541.568,622.454
12/27/2014,565.963,561.065,475.485,411.867,342.889,355.855,322.377,282.89,247.076,139.441,75.531,99.329,100.159,93.311,80.855,100.143,148.223,294.185,427.63,521.44,569.896,587.319,635.797,623.852
6/8/2016,487.681,435.457,361.346,318.35,320.127,290.691,272.515,393.642,549.862,583.308,822.28,888.391,877.124,888.272,919.132,879.834,866.817,878.422,866.643,833.417,740.972,700.81,702.975,625.958
2/20/2015,736.814,739.057,726.815,721.337,726.36,719.302,696.909,669.995,638.86,611.526,566.561,426.668,247.013,157.785,101.807,48.82,39.268,24.683,56.907,149.962,320.793,474.533,553.059,627.45
10/4/2014,510.267,557.465,571.758,622.901,591.017,454.21,387.556,341.033,535.391,559.492,506.725,513.508,501.563,519.372,517.014,526.602,460.034,443.994,535.288,624.693,668.797,680.831,651.09,628.541
12/3/2014,407.77,453.65,432.869,385.576,358.905,323.307,306.281,399.371,453.467,571.674,593.554,655.448,728.589,738.612,807.435,816.199,839.552,920.039,916.186,876.761,850.632,816.399,712.984,629.195
3/15/2015,697.223,717.467,848.687,913.509,908.927,909.764,932.105,928.629,975.736,1008.613,998.339,1013.412,1023.117,1000.138,984.035,992.834,1011.62,1011.47,965.029,940.697,887.43,779.612,711.259,630.932
4/1/2014,250.38,216.157,222.279,293.592,281.748,279.807,275.865,313.045,286.625,272.544,195.727,153.873,133.382,130.257,154.699,183.062,244.347,341.211,432.597,449.845,519.226,557.439,589.989,631.5
10/26/2014,759.299,789.458,936.829,765.83,654.706,735.751,803.629,856.417,881.628,908.25,925.155,917.696,930.149,910.567,915.839,906.631,887.572,791.977,713.056,697.654,755.355,773.497,745.103,631.894
1/6/2015,112.271,50.654,32.895,49.863,30.488,42.11,-2.955,3.045,28.074,16.209,43.961,120.778,230.401,319.851,371.905,403.945,367.809,379.782,434.196,520.562,570.491,617.698,641.595,633.59
1/27/2014,611.331,730.372,826.581,848.579,900.612,932.878,911.126,904.31,909.379,916.7,876.066,849.249,885.968,874.565,806.017,780.557,714.921,701.822,681.917,620.622,602.568,601.321,649.742,636.696
10/6/2014,280.168,303.775,342.8,388.718,489.65,557.821,572.917,590.373,545.172,452.324,398.548,374.034,425.812,435.458,497.832,557.881,614.994,575.333,600.336,586.651,643.49,644.561,613.622,637.587
6/11/2014,211.217,243.063,218.831,148.712,198.573,246.718,387.024,473.148,465.728,487.535,430.463,388.358,337.741,305.172,350.888,395.896,427.571,404.599,488.49,556.308,410.237,424.857,564.265,637.979
3/23/2014,304.687,380.64,410.413,392.142,377.57,327.37,332.309,342.345,402.574,409.091,326.827,305.816,327.241,324.934,352.768,404.08,521.548,586.453,675.558,712.937,722.705,717.731,696.305,638.533
4/10/2015,938.5,841.224,773.056,746.791,813.961,791.729,756.133,762.601,750.436,631.371,692.384,687.375,710.733,644.908,774.025,854.37,853.626,817.689,723.236,752.518,764.307,743.082,676.9,641.242
3/5/2015,490.054,570.02,609.925,761.779,672.651,649.295,585.975,544.884,425.53,389.596,361.488,346.526,281.477,268.154,280.083,315.42,290.782,279.572,329.263,484.444,589.677,615.476,672.192,641.642
1/2/2016,375.882,354.592,305.872,258.269,216.525,219.263,198.418,181.654,181.846,220.311,306.611,341.556,348.706,340.288,262.335,224.182,194.141,221.448,323.088,427.759,497.218,510.485,580.168,641.917
10/13/2014,516.475,547.541,542.429,484.858,442.123,456.677,485.008,495.574,487.254,437.753,378.101,327.204,311.772,282.792,268.034,250.861,273.658,370.458,443.524,520.546,589.718,630.59,651.794,642.769
3/24/2016,139.629,277.543,206.478,158.039,119.476,209.119,317.854,345.765,327.016,298.99,318.489,329.873,394.195,500.051,626.211,673.991,690.977,775.397,828.545,850.907,877.695,902.958,797.461,644.141
11/29/2014,154.539,97.539,54.135,47.743,68.41,125.659,236.163,331.088,391.658,373.375,381.864,374.886,333.814,387.778,452.206,558.447,671.967,749.042,785.589,767.079,727.734,703.382,661.014,644.181
1/17/2016,213.413,201.743,171.288,121.894,76.89,73.572,68.906,27.262,-2.26,1.632,-4.731,2.798,19.856,77.42,104.176,161.807,114.554,160.434,322.923,355.933,390.993,450.739,550.685,644.215
10/6/2013,103.647,103.458,145.331,170.572,194.56,196.433,182.42,190.192,202.918,175.211,164.577,171.656,179.733,214.3,272.687,351.008,426.004,505.32,551.78,606.69,625.957,648.983,648.641,646.727
10/29/2016,214.304,269.899,377.455,473.407,543.195,655.564,758.113,884.285,871.122,841.839,795.133,706.874,694.822,684.611,654.392,664.862,657.949,644.635,653.33,686.828,621.459,641.022,628.227,647.543
11/19/2015,759.894,718.585,610.37,630.763,715.624,734.448,782.303,722.723,625.224,595.169,548.799,492.663,492.215,612.036,599.554,476.929,344.719,280.52,302.91,343.76,351.791,479.342,582.095,648.17
10/27/2016,494.173,554.136,585.675,584.281,599.191,583.684,477.378,502.455,567.062,592.66,631.801,665.079,618.697,593.936,567.058,603.743,681.717,708.852,659.294,578.572,581.66,602.786,635.251,649.683
10/18/2016,536.325,504.026,480.312,501.674,546.605,590.14,643.993,695.8,637.303,559.865,550.904,545.837,579.818,598.367,637.142,662.89,625.806,501.493,378.951,423.371,549.89,646.048,663.547,651.749
8/13/2014,464.748,512.348,425.667,254.775,217.69,278.325,260.791,230.534,223.651,299.918,338.817,331.992,298.495,408.476,474.327,487.986,536.696,514.517,565.458,592.029,623.047,653.943,706.559,653.511
5/15/2016,669.472,694.53,685.73,654.916,618.277,606.294,611.677,636.406,696.793,763.986,807.622,787.414,768.741,754.581,794.409,805.311,785.802,793.228,816.417,819.563,673.197,672.804,659.093,656.664
2/23/2014,358.036,226.036,205.738,259.286,220.487,198.139,143.497,86.002,63.138,60.898,68.442,73.048,123.415,135.082,173.063,217.639,264.378,315.178,445.684,483.937,473.737,479.963,576.274,657.346
6/17/2014,319.093,317.149,260.774,176.993,146.579,161.628,156.575,111.313,71.059,40.447,71.255,87.986,109,132.77,176.139,230.389,292.432,331.894,360.511,380.698,430.635,536.894,624.542,658.31
12/29/2013,459.37,387.132,365.883,327.952,312.226,338.092,309.791,392.027,395.715,397.755,324.732,248.247,193.262,119.511,131.858,195.482,373.352,438.797,469.28,578.377,678.652,736.668,712.631,658.998
11/4/2013,217.133,219.088,195.188,195.261,226.612,224.32,242.06,222.122,153.336,148.119,104.795,104.501,115.75,80.776,127.421,151.979,265.244,351.917,374.202,378.936,550.455,632.292,653.756,659.172
12/11/2014,868.017,827.463,728.999,663.782,630.168,616.427,632.531,624.861,639.056,618.207,602.614,575.971,565.005,533.714,521.24,513.814,516.061,538.568,567.854,585.285,623.165,662.685,676.364,659.428
10/19/2013,258.216,230.807,219.064,207.65,191.044,158.265,146.721,113.445,120.217,118.388,170.3,265.331,330.908,350.101,336.771,422.407,463.027,489.609,454.598,522.733,660.045,695.229,717.003,659.926
11/9/2016,268.72,302.504,271.715,205.813,165.691,227.102,267.792,280.227,295.703,333.264,340.898,381.024,450.815,573.369,687.709,713.317,726.203,784.691,805.822,771.142,697.112,697.852,745.862,661.467
3/7/2015,662.395,680.778,733.041,748.997,751.969,692.103,630.121,561.378,432.067,354.697,324.147,382.103,419.969,530.009,583.706,607.647,657.164,598.657,607.305,603.297,619.489,660.343,663.461,664.582
4/7/2016,736.352,853.111,880.698,880.047,844.293,805.328,709.433,665.872,655.882,582.133,460.598,442.991,342.062,312.019,250.792,293.545,393.104,476.114,526.214,586.338,631.99,708.55,720.434,665.073
10/24/2013,327.398,325.336,370.259,351.928,376.71,402.495,388.686,441.43,476.381,516.721,548.493,546.464,529.487,508.48,471.824,503.356,469.903,424.406,399.985,478.159,515.164,613.341,635.457,666.554
8/26/2013,394.023,350.897,429.275,485.288,455.759,474.903,480.451,514.139,502.546,450.658,348.959,232.965,199.387,181.754,155.011,152.956,189.42,203.609,243.595,348.385,492.911,649.319,670.156,667.239
12/27/2013,332.911,288.516,280.647,331.677,413.491,445.786,492.34,533.964,559.261,520.606,535.219,591.197,562.042,450.389,410.246,377.21,279.002,312.546,355.9,381.502,497.199,607.42,606.21,667.701
5/3/2014,204.327,201.29,206.681,188.332,197.766,186.641,195.257,225.128,197.174,233.785,342.567,382.858,393.012,377.441,327.567,335.026,417.792,344.884,404.75,493.315,500.148,555.692,592.269,669.037
8/11/2014,241.908,238.929,226.3,222.627,252.126,252.695,251.545,210.7,188.157,220.608,298.929,426.871,467.111,488.655,483.021,491.894,512.079,541.149,541.837,582.502,612.559,670.781,690.298,669.404
12/6/2014,224.222,252.694,246.97,269.003,328.874,292.959,240.669,187.455,171.957,169.407,129.555,71.816,36.257,78.004,189.81,302.799,411.977,539.845,598.356,697.382,760.728,691.386,667.174,669.885
11/3/2014,800.329,819.393,863.659,872.699,896.213,902.244,920.871,905.084,838.283,702.163,619.725,543.806,515.189,493.503,395.544,316.904,310.714,359.245,507.789,661.548,735.794,710.521,678.863,670.424
11/21/2015,13.894,6.427,43.124,76.293,89.128,103.402,118.059,207.874,293.341,416.732,501.462,499.259,543.987,627.037,737.773,804.243,879.886,919.896,947.739,956.435,944.216,889.88,790.962,671.255
2/19/2014,715.746,758.617,713.664,673.566,656.295,685.416,578.27,539.591,465.162,425.525,442.575,382.076,402.718,523.383,596.878,642.236,690.287,817.6,895.106,904.359,947.414,874.672,852.287,671.348
10/8/2016,136.682,169.025,216.136,227.916,219.336,239.762,251.072,294.572,276.498,179.524,118.392,102.834,86.447,57.766,53.787,102.836,155.479,204.541,282.572,381.091,408.873,488.655,609.193,672.556
11/12/2013,381.682,493.067,621.035,608.457,609.988,620.942,563.065,573.202,615.098,663.819,744.057,731.728,689.418,697.167,665.194,613.471,514.396,430.162,460.031,666.301,724.902,749.091,709.373,672.928
2/5/2015,285.648,508.967,586.395,595.227,696.963,712.356,685.757,809.432,875.284,871.953,887.098,901.616,880.498,910.032,901.167,881.361,853.732,772.787,689.271,668.932,680.242,709.764,667.73,674.577
11/7/2013,601.159,514.494,446.283,440.939,536.569,482.573,475.035,342.487,326.442,565.526,569.509,684.502,723.37,734.143,679.516,698.019,707.909,687.485,748.305,719.499,683.652,671.155,663.937,677.051
6/10/2015,220.796,267.407,314.785,337.975,271.904,251.281,161.197,89.992,44.113,42.202,83.738,77.932,87.247,112.001,141.606,164.742,184.077,225.115,270.077,300.264,364.529,480.874,590.96,679.41
10/18/2014,420.918,389.879,348.163,442.865,495.409,533.105,523.371,505.277,524.373,531.81,576.266,569.633,617.296,610.903,607.633,616.164,625.088,600.349,624.261,648.703,685.186,694.711,683.562,679.507
12/9/2014,186.259,141.912,126.247,102.007,63.847,28.195,16.575,22.981,28.104,26.793,49.195,97.45,158.481,213.387,252.759,367.858,438.366,553.531,666.488,728.189,726.459,754.406,733.119,681.638
1/18/2015,852.189,840.122,806.372,780.308,751.567,730.626,721.629,706.745,621.039,556.978,510.575,447.346,438.044,311.107,268.782,230.182,442.627,494.32,484.003,593.525,638.915,593.561,631.961,682.819
11/6/2013,553.576,509.406,516.874,500.012,473.814,450.2,436.673,449.015,400.818,373.432,306.039,327.617,296.535,266.61,329.837,471.995,558.726,637.957,643.803,687.274,694.667,701.383,675.155,682.914
2/1/2014,63.974,44.744,56.207,98.991,116.595,150.181,267.016,350.742,396.154,447.182,597.163,671.322,715.661,684.875,638.842,606.19,642.112,762.772,834.152,817.883,800.159,801.361,737.354,688.026
10/7/2014,530.685,506.755,486.116,481.684,460.774,489.599,422.138,346.525,340.867,304.608,237.038,229.606,275.932,279.068,260.131,296.81,336.212,413.326,475.534,470.537,537.505,510.205,541.792,688.038
11/22/2014,270.602,274.644,424.243,480.091,527.366,568.519,621.595,666.694,653.23,600.822,519.568,551.515,558.38,594.535,673.29,606.416,617.34,635.656,664.118,632.208,633.648,649.697,697.036,688.432
10/3/2015,723.897,709.59,735.351,695.492,671.085,673.33,682.736,742.568,769.812,747.49,708.514,719.191,699.925,660.036,657.008,628.164,655.219,650.81,716.851,779.873,801.15,788.945,716.657,691.146
3/30/2014,335.683,390.383,469.315,538.523,566.059,649.511,619.91,654.332,670.269,733.379,728.692,729.338,742.809,762.12,731.188,705.439,706.088,697.529,729.488,719.495,702.593,658.714,645.763,692.736
7/7/2014,405.874,458.932,489.815,502.407,489.263,477.936,540.912,615.699,582.524,603.554,576.444,532.892,520.594,574.94,622.219,546.115,551.756,605.704,578.621,471.794,550.066,573.91,669.155,694.085
11/16/2013,337.494,277.223,214.588,184.568,131.216,130.734,114.434,97.412,68.147,33.513,8.349,25.502,53.785,72.343,96.736,179.401,312.788,466.756,574.673,584.607,585.224,582.392,632.723,695.445
4/4/2014,523.635,532.902,527.925,527.157,605.574,661.771,667.96,727.409,772.107,797.504,877.423,929.377,947.061,943.599,944.545,934.504,847.876,791.206,768.878,708.207,664.533,632.913,699.767,695.465
4/22/2015,284.991,317.117,335.04,484.736,428.501,454.819,416.032,473.942,417.201,412.977,458.438,382.027,343.284,484.17,464.425,518.754,616.229,748.255,658.249,526.448,556.769,632.485,662.562,696.1
12/23/2014,254.168,288.713,374.992,407.298,413.723,487.616,582.232,581.904,604.178,634.704,597.425,502.158,437.176,418.256,413.455,425.323,538.401,570.367,585.144,641.136,673.102,602.372,666.211,696.169
1/25/2016,264.941,235.567,223.7,216.729,201.314,144.684,125.66,118.045,80.154,41.956,53.763,77.389,103.641,111.169,126.776,137.708,222.008,390.663,536.265,638.9,706.735,679.02,681.984,696.671
11/14/2015,928.606,923.511,927.234,901.665,928.456,947.04,937.506,919.954,920.695,903.188,897.187,883.654,862.369,850.576,817.503,814.211,701.623,619.29,671.146,745.381,791.178,764.493,721.111,696.987
4/16/2015,340.693,358.002,342.246,400.047,477.426,560.147,659.563,674.406,708.711,664.032,642.218,602.523,552.533,535.544,561.1,637.157,656.452,667.982,716.071,737.61,740.98,733.562,707.6,697.451
3/13/2015,57.209,102.927,178.645,256.731,330.299,373.731,429.586,511.875,551.55,552.745,490.424,379.719,375.924,419.435,441.445,463.605,526.073,511.856,494.009,586.776,710.739,749.952,763.819,697.85
1/6/2014,734.109,742.45,712.442,730.818,793.998,744.985,716.501,755.62,837.164,856.567,848.81,810,841.676,861.648,857.108,832.656,804.442,795.507,771.403,747.112,764.417,763.502,733.305,698.296
1/10/2014,469.351,481.2,491.851,475.116,427.069,368.093,360.441,387.022,346.782,308.725,254.838,184.192,164.772,168.749,165.172,161.721,264.753,409.571,518.149,582.813,629.998,648.333,681.231,700.156
10/7/2013,692.187,685.431,698.799,730.666,723.568,669.053,653.618,597.687,670.543,703.093,699.343,770.072,714.867,659.515,645.015,614.461,582.571,539.688,491.012,508.739,552.619,577.229,670.672,701.097
1/4/2014,269.676,433.163,526.288,495.17,571.762,572.908,591.043,655.595,664.678,615.654,491.359,438.754,443.251,416.869,396.533,437.325,489.065,587.842,648.669,681.857,647.247,685.983,717.951,701.438
1/31/2015,872.058,860.884,851.061,794.88,775.194,751.194,759.052,768.949,764.879,730.873,746.232,725.974,660.52,574.38,544.814,500.672,434.774,382.237,439.696,525.17,593.045,643.721,678.942,704.414
11/20/2013,260.029,223.941,224.178,237.649,300.411,345.051,387.666,363.938,321.794,252.751,210.224,220.768,228.65,199.002,196.107,235.786,311.408,457.364,554.436,610.594,647.188,696.075,720.51,704.629
5/14/2016,300.721,239.66,205.684,166.772,107.712,92.616,115.142,145.976,206.395,372.848,484.567,516.058,466.393,493.666,558.903,655.66,642.998,633.351,711.12,795.131,739.758,665.786,747.66,705.535
12/20/2015,873.959,817.78,805.617,740.041,657.871,461.391,352.814,259.563,153.026,80.195,50.466,5.459,5.758,2.582,22.395,67.255,217.571,431.257,563.465,628.279,671.523,740.21,726.104,708.067
5/19/2015,183.568,203.009,163.144,216.669,228.079,203.501,232.408,265.681,190.481,151.483,160.989,213.994,315.08,410.985,466.804,493.838,591.72,660.784,680.371,725.274,682.816,642.196,598.928,709.09
10/24/2015,403.099,511.381,578.012,662.908,705.177,702.351,716.74,669.741,675.674,593.244,495.319,475.492,442.353,470.806,529.365,569.72,655.71,693.725,697.126,705.988,705.405,751.051,755.054,711.146
10/23/2016,965.946,976.355,971.453,960.054,962.401,972.968,958.29,941.608,906.469,887.865,862.801,765.104,712.336,766.815,793.603,716.104,651.866,477.059,377.367,468.17,594.103,675.668,747.182,712.279
12/17/2014,528.334,581.133,633.335,731.591,733.534,727.514,657.211,655.88,669.962,720.043,739.749,727.011,754.305,745.231,736.623,762.87,766.646,741.843,689.703,765.965,735.568,679.955,709.63,713.86
9/19/2014,134.364,131.467,116.923,121.373,144.467,181.589,198.342,213.937,173.296,131.211,114.268,112.067,121.329,109.955,138.44,213.352,281.579,304.861,345.279,423.197,532.069,685.382,749.39,718.41
2/15/2015,902.92,878.964,869.746,857.257,842.041,807.191,791.92,791.24,793.642,803.213,827.575,825.555,838.348,842.578,834.119,833.363,828.716,828.771,823.98,819.646,816.992,797.581,779.325,720.665
4/12/2014,199.147,214.111,196.51,177.73,161.104,187.626,217.315,137.214,74.613,38.919,9.812,8.634,54.492,100.775,119.354,106.951,98.113,93.843,137.209,220.032,368.055,487.504,621.323,722.83
4/13/2014,745.77,716.717,731.123,743.144,714.719,657.112,626.993,583.035,491.962,549.169,602.257,521.593,490.589,442.497,517.27,521.306,555.176,470.051,370.063,418.219,479.06,605.461,692.848,723.066
3/31/2016,794.198,798.731,782.672,738.515,732.076,730.732,701.683,665.697,608.597,540.348,454.107,477.148,470.269,556.72,630.519,578.022,673.637,669.903,685.304,652.951,700.166,687.61,675.275,723.182
11/15/2015,708.84,703.764,675.64,684.346,713.136,777.594,753.476,757.319,715.61,586.966,432.139,357.656,384.875,463.261,472.264,506.011,468.679,527.757,593.924,613.989,611.829,723.817,749.299,724.679
2/19/2015,658.142,669.53,721.077,757.217,721.836,690.385,710.19,747.735,745.3,752.845,789.525,792.297,818.272,803.723,792.981,783.793,815.674,807.776,797.99,803.602,780.824,763.002,729.852,724.782
2/18/2015,466.893,357.796,333.576,271.668,251.261,213.492,188.938,171.552,126.707,102.738,102.6,110.319,110.038,93.308,124.758,278.31,425.038,446.52,472.72,562.455,675.081,765.033,816.384,727.14
11/24/2014,959.137,924.673,903.351,881.07,892.008,809.058,699.839,690.763,647.62,617.007,640.662,691.534,754.664,843.15,842.389,824.267,772.958,747.958,703.319,700.972,719.327,732.087,738.045,729.104
11/20/2014,723.846,708.882,695.655,690.884,697.151,647.753,654.464,614.137,654.125,710.994,742.249,716.916,730.934,733.882,679.032,665.494,589.047,538.581,611.122,677.563,720.79,747.564,750.407,729.437
2/6/2015,709.821,740.584,757.117,770.769,792.555,829.947,818.618,793.039,722.383,757.881,687.35,654.217,667.951,657.444,657.293,597.697,586.133,534.937,532.562,633.408,705.224,667.816,664.408,730.021
12/20/2013,422.876,509.869,538.149,580.865,589.931,590.683,583.933,594.449,658.06,676.064,658.728,641.287,598.69,571.881,480.494,465.576,567.744,619.856,651.56,733.256,822.795,792.138,782.801,733.231
2/29/2016,882.601,894.087,841.604,854.044,843.794,812.392,824.025,835.012,818.212,771.86,837.718,867.603,889.142,880.588,882.19,814.833,705.658,602.151,551.077,684.71,778.329,818.448,814.149,735.552
12/10/2013,350.415,378.527,396.569,342.747,291.653,247.548,157.324,145.839,150.021,150.764,244.992,343.413,402.548,430.304,566.164,589.836,601.268,603.137,647.485,660.739,725.039,754.798,779.237,735.675
10/2/2015,394.35,372.214,354.766,342.813,343.2,385.28,405.109,434.806,413.399,417.884,386.953,402.015,479.583,526.41,494.612,503.576,535.329,626.885,658.594,692.01,698.577,702.517,708.353,737.758
11/14/2013,863.324,839.174,833.302,861.506,839.481,828.743,840.651,911.689,851.375,701.608,668.108,620.418,585.864,503.509,406.984,391.566,427.367,577.892,697.319,740.915,727.494,721.666,751.799,738.013
3/6/2014,291.52,303.783,302.027,303.72,329.968,367.094,429.08,428.748,383.857,377.145,361.974,383.984,360.945,309.929,313.224,332.909,404.364,466.013,531.01,662.896,717.593,662.13,639.837,739.272
12/12/2013,537.382,531.94,502.069,484.697,412.537,466.644,539.226,552.038,560.709,607.551,558.602,488.159,475.223,485.956,506.691,495.701,426.311,393.184,512.11,645.167,697.789,732.325,731.396,739.654
1/9/2015,783.381,818.794,770.523,755.815,764.048,731.479,755.724,759.344,764.224,754.435,765.303,770.244,776.302,734.355,681.404,632.549,615.271,620.743,599.839,639.022,721.639,757.834,744.402,740.622
4/6/2016,1.28,3.029,36.015,116.887,240.541,384.889,487.62,511.996,464.702,514.215,606.634,751.022,833.975,870.778,912.844,938.369,936.133,935.281,949.226,957.243,939.86,900.975,872.578,741.685
10/24/2014,783.041,797.439,792.822,808.097,822.658,820.538,821.972,834.513,793.231,698.302,587.837,575.18,592.535,558.123,512.535,558.883,540.842,520.181,576.124,591.292,610.685,671.544,720.941,741.745
5/4/2014,635.151,612.979,477.98,446.392,382.141,362.395,356.365,338.655,326.619,359.163,415.107,508.466,675.099,682.264,580.259,610.674,645.426,647.242,607.948,738.005,739.293,712.136,700.332,742.85
1/18/2016,754.396,729.021,780.536,794.397,770.694,726.969,689.073,645.441,627.377,651.78,661.85,651.496,727.457,768.907,818.638,810.541,762.55,745.004,728.388,760.204,760.25,750.075,751.797,744.654
